recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
2,3) $200 - $350,204.55,1,1,Surburban,0,Web,No E-Mail,0,0,0
12,2) $100 - $200,133.15,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
3,2) $100 - $200,102.08,0,1,Rural,0,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
3,4) $350 - $500,476.49,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,103.36,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
3,2) $100 - $200,166.81,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,97.05,1,0,Urban,0,Web,No E-Mail,0,0,0
6,1) $0 - $100,85.48,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,76.9,1,0,Urban,1,Phone,No E-Mail,0,0,0
10,2) $100 - $200,141.9,1,0,Surburban,0,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0
4,1) $0 - $100,63.31,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0
8,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,78.95,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
2,3) $200 - $350,253.29,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
6,1) $0 - $100,77.22,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
10,2) $100 - $200,174.18,0,1,Surburban,0,Phone,No E-Mail,0,0,0
10,2) $100 - $200,154.71,0,1,Urban,1,Web,Womens E-Mail,0,0,0
6,3) $200 - $350,250.5,1,1,Rural,0,Phone,Womens E-Mail,0,0,0
10,4) $350 - $500,448.42,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,148.41,1,0,Urban,0,Phone,Mens E-Mail,1,0,0
4,1) $0 - $100,31.69,0,1,Urban,1,Web,Womens E-Mail,1,0,0
8,5) $500 - $750,632.58,1,1,Urban,1,Multichannel,No E-Mail,0,0,0
7,4) $350 - $500,350.62,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
2,3) $200 - $350,280.99,1,1,Surburban,0,Web,No E-Mail,0,0,0
9,1) $0 - $100,40.35,0,1,Rural,1,Web,Womens E-Mail,1,1,29.99
3,3) $200 - $350,208.32,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0
11,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0,0,0
11,5) $500 - $750,746.94,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
1,1) $0 - $100,50.6,1,0,Urban,1,Phone,No E-Mail,0,0,0
11,1) $0 - $100,69.85,0,1,Surburban,1,Phone,No E-Mail,0,0,0
5,3) $200 - $350,220.58,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
1,1) $0 - $100,60.05,0,1,Rural,0,Web,No E-Mail,0,0,0
10,2) $100 - $200,115.37,1,0,Surburban,0,Phone,No E-Mail,1,0,0
9,5) $500 - $750,544.67,1,1,Urban,1,Web,Mens E-Mail,0,0,0
6,2) $100 - $200,138.55,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
3,3) $200 - $350,204.47,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
11,5) $500 - $750,621.17,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
5,1) $0 - $100,58.32,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
5,4) $350 - $500,398.92,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0
9,2) $100 - $200,186.49,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,4) $350 - $500,350.63,1,1,Surburban,1,Web,No E-Mail,0,0,0
5,1) $0 - $100,38.14,0,1,Urban,0,Web,Mens E-Mail,0,0,0
5,1) $0 - $100,78.71,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,70.78,1,0,Urban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
10,3) $200 - $350,347.04,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
5,3) $200 - $350,334.19,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,82.58,1,0,Surburban,1,Web,No E-Mail,0,0,0
2,2) $100 - $200,181.09,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
6,2) $100 - $200,130.03,1,0,Urban,1,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,55.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0
9,"7) $1,000 +",1042.17,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0
2,3) $200 - $350,339.93,1,0,Urban,0,Phone,No E-Mail,0,0,0
3,5) $500 - $750,503.97,1,0,Surburban,1,Phone,No E-Mail,0,0,0
6,1) $0 - $100,98.76,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
11,2) $100 - $200,163.32,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,136.82,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
1,1) $0 - $100,35.61,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
3,4) $350 - $500,437.33,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,178.19,1,0,Surburban,1,Phone,No E-Mail,0,0,0
5,2) $100 - $200,172.67,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
5,2) $100 - $200,187.38,0,1,Urban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,76.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,69.52,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,1,0,0
9,2) $100 - $200,189.01,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,114.78,1,0,Urban,0,Web,No E-Mail,0,0,0
1,4) $350 - $500,429.44,0,1,Rural,0,Phone,Womens E-Mail,0,0,0
2,5) $500 - $750,626.98,1,0,Urban,1,Web,Womens E-Mail,0,0,0
9,1) $0 - $100,85.33,1,0,Surburban,0,Web,Womens E-Mail,1,0,0
4,2) $100 - $200,153.42,1,0,Surburban,0,Web,No E-Mail,0,0,0
5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,89.19,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
10,2) $100 - $200,180.8,0,1,Surburban,1,Web,Mens E-Mail,1,0,0
3,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,1,0,0
10,1) $0 - $100,67.11,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
5,5) $500 - $750,620.15,1,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,32.61,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
6,"6) $750 - $1,000",773.08,1,0,Rural,1,Multichannel,No E-Mail,0,0,0
1,2) $100 - $200,177.71,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
8,5) $500 - $750,547.83,1,1,Surburban,1,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,151.54,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,113.22,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,91.11,0,1,Urban,1,Phone,No E-Mail,0,0,0
2,4) $350 - $500,464.33,0,1,Urban,0,Web,No E-Mail,1,0,0
3,2) $100 - $200,130.56,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
12,2) $100 - $200,148.09,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
1,"6) $750 - $1,000",786.93,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,0
12,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
4,3) $200 - $350,310.18,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0
10,3) $200 - $350,218.05,1,1,Surburban,1,Web,Mens E-Mail,0,0,0
3,5) $500 - $750,709.57,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
1,2) $100 - $200,115.89,1,0,Surburban,1,Web,No E-Mail,0,0,0
7,2) $100 - $200,191.69,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,57.37,0,1,Rural,0,Phone,Mens E-Mail,0,0,0
7,2) $100 - $200,106.24,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
11,2) $100 - $200,169.66,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
5,3) $200 - $350,346.92,1,0,Urban,0,Multichannel,No E-Mail,0,0,0
4,2) $100 - $200,120.48,0,1,Surburban,1,Web,No E-Mail,0,0,0
2,"6) $750 - $1,000",806.75,1,1,Urban,1,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,194.54,0,1,Surburban,1,Phone,No E-Mail,0,0,0
2,3) $200 - $350,234.8,0,1,Urban,0,Web,No E-Mail,0,0,0
2,5) $500 - $750,627.19,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0
1,4) $350 - $500,428.67,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
6,1) $0 - $100,53.37,0,1,Urban,0,Web,Mens E-Mail,1,0,0
10,1) $0 - $100,38.53,1,0,Urban,1,Phone,Womens E-Mail,1,0,0
2,"6) $750 - $1,000",853.89,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0
5,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,1,0,0
2,5) $500 - $750,743.06,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0
8,3) $200 - $350,244.13,1,0,Rural,1,Web,Womens E-Mail,0,0,0
7,2) $100 - $200,177.31,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
8,3) $200 - $350,246.15,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
2,5) $500 - $750,526.23,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0
6,3) $200 - $350,224.79,0,1,Urban,1,Phone,No E-Mail,0,0,0
1,3) $200 - $350,224.09,1,0,Urban,1,Web,Womens E-Mail,0,0,0
5,3) $200 - $350,238.43,1,1,Urban,1,Multichannel,No E-Mail,0,0,0
1,5) $500 - $750,691.25,1,1,Rural,1,Web,Mens E-Mail,0,0,0
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
7,4) $350 - $500,354.14,0,1,Urban,0,Web,Womens E-Mail,0,0,0
2,1) $0 - $100,33.51,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
5,3) $200 - $350,282.84,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
12,1) $0 - $100,46.39,1,0,Urban,1,Phone,No E-Mail,0,0,0
6,2) $100 - $200,120.38,0,1,Urban,0,Web,Mens E-Mail,1,0,0
12,2) $100 - $200,143.94,0,1,Urban,0,Web,No E-Mail,0,0,0
2,"6) $750 - $1,000",773.55,1,1,Rural,1,Multichannel,Womens E-Mail,1,0,0
11,4) $350 - $500,394.75,1,0,Surburban,1,Web,No E-Mail,0,0,0
1,1) $0 - $100,39.27,1,0,Rural,0,Web,Womens E-Mail,0,0,0
8,1) $0 - $100,78.73,1,0,Urban,1,Phone,No E-Mail,0,0,0
9,1) $0 - $100,75.55,1,0,Urban,0,Web,No E-Mail,0,0,0
9,1) $0 - $100,65.3,0,1,Rural,1,Web,No E-Mail,0,0,0
6,1) $0 - $100,62.85,1,0,Urban,1,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,55.89,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
5,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
5,1) $0 - $100,75.36,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0
8,3) $200 - $350,236.45,1,1,Surburban,1,Web,Mens E-Mail,0,0,0
6,3) $200 - $350,203.04,1,1,Rural,0,Multichannel,No E-Mail,1,0,0
11,4) $350 - $500,431.61,0,1,Urban,0,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
5,3) $200 - $350,349.22,1,1,Surburban,0,Phone,No E-Mail,0,0,0
6,1) $0 - $100,49.19,1,0,Urban,0,Phone,No E-Mail,0,0,0
10,3) $200 - $350,227.7,1,0,Urban,0,Web,Mens E-Mail,1,0,0
9,3) $200 - $350,234.2,1,0,Urban,1,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,95.7,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,33.77,0,1,Rural,1,Web,No E-Mail,0,0,0
6,3) $200 - $350,268.17,1,0,Urban,0,Phone,No E-Mail,0,0,0
12,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
7,3) $200 - $350,280.47,0,1,Rural,1,Phone,Womens E-Mail,1,0,0
11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
3,4) $350 - $500,409.38,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0
2,2) $100 - $200,184.59,0,1,Urban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
6,"6) $750 - $1,000",771.11,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0
9,2) $100 - $200,108.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,77.33,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
6,4) $350 - $500,494.8,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0
2,1) $0 - $100,89.26,0,1,Surburban,0,Web,No E-Mail,1,1,29.99
5,3) $200 - $350,228.07,0,1,Urban,1,Web,Womens E-Mail,0,0,0
4,3) $200 - $350,240.49,1,0,Rural,0,Web,Mens E-Mail,1,0,0
5,4) $350 - $500,408,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0
10,3) $200 - $350,213.43,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0
7,3) $200 - $350,242.44,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,228.18,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,721.32,0,1,Surburban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,82.33,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
1,4) $350 - $500,494.47,0,1,Urban,1,Multichannel,No E-Mail,0,0,0
9,3) $200 - $350,312.77,1,0,Rural,0,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,72.06,0,1,Urban,0,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
1,4) $350 - $500,358.27,0,1,Surburban,0,Phone,No E-Mail,0,0,0
11,"6) $750 - $1,000",828.91,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0
11,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0
2,2) $100 - $200,161.6,0,1,Urban,0,Web,Womens E-Mail,0,0,0
1,4) $350 - $500,485.24,0,1,Surburban,0,Web,No E-Mail,0,0,0
11,1) $0 - $100,88.45,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
7,1) $0 - $100,65.66,1,0,Rural,1,Phone,Womens E-Mail,1,0,0
10,2) $100 - $200,155.34,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
9,2) $100 - $200,122.09,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0
6,1) $0 - $100,38.62,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,2) $100 - $200,115.16,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
3,3) $200 - $350,276.9,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
5,4) $350 - $500,431.23,0,1,Urban,1,Phone,Womens E-Mail,1,0,0
3,3) $200 - $350,325.58,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
7,4) $350 - $500,499.49,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0
1,2) $100 - $200,104.31,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,"6) $750 - $1,000",750.69,0,1,Urban,1,Web,Womens E-Mail,1,0,0
4,3) $200 - $350,217.18,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
6,1) $0 - $100,84.64,0,1,Urban,1,Web,No E-Mail,0,0,0
4,4) $350 - $500,448.98,1,1,Urban,0,Web,No E-Mail,1,0,0
11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
11,1) $0 - $100,37.62,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
2,5) $500 - $750,613.07,1,1,Urban,1,Phone,No E-Mail,0,0,0
1,3) $200 - $350,283.53,0,1,Urban,0,Web,Mens E-Mail,0,0,0
5,2) $100 - $200,140.74,0,1,Urban,0,Web,Mens E-Mail,0,0,0
11,2) $100 - $200,181.94,0,1,Urban,0,Phone,No E-Mail,0,0,0
4,"7) $1,000 +",1290.15,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0
11,3) $200 - $350,270.65,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
11,4) $350 - $500,498.03,1,1,Urban,0,Phone,Womens E-Mail,1,0,0
7,3) $200 - $350,338.62,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,60.87,1,0,Urban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
5,2) $100 - $200,147.92,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
11,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
1,3) $200 - $350,221.71,0,1,Rural,0,Multichannel,No E-Mail,0,0,0
10,1) $0 - $100,41.89,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0
11,2) $100 - $200,183.81,1,0,Rural,1,Web,Womens E-Mail,0,0,0
8,3) $200 - $350,297.9,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0
12,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
2,1) $0 - $100,38.17,0,1,Surburban,0,Phone,No E-Mail,0,0,0
2,2) $100 - $200,128.89,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
4,4) $350 - $500,390.2,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0
8,2) $100 - $200,174.79,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,49.48,0,1,Surburban,0,Phone,No E-Mail,0,0,0
12,1) $0 - $100,79.66,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
3,3) $200 - $350,212.25,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
11,2) $100 - $200,115.63,1,0,Urban,1,Web,Mens E-Mail,0,0,0
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
3,4) $350 - $500,466.6,1,0,Surburban,0,Web,Mens E-Mail,1,0,0
10,4) $350 - $500,419.15,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
3,"6) $750 - $1,000",866.99,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
7,3) $200 - $350,277.57,1,1,Surburban,1,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
10,1) $0 - $100,35.55,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0
12,1) $0 - $100,68.36,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,70.09,0,1,Urban,1,Phone,No E-Mail,0,0,0
2,5) $500 - $750,709.22,1,1,Urban,1,Phone,Womens E-Mail,1,0,0
2,2) $100 - $200,138.92,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
5,3) $200 - $350,250.74,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
2,"6) $750 - $1,000",831.78,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0
2,2) $100 - $200,150.69,1,0,Surburban,1,Phone,No E-Mail,0,0,0
7,2) $100 - $200,155.04,1,0,Surburban,1,Web,No E-Mail,0,0,0
9,2) $100 - $200,162.11,0,1,Rural,1,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,142.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,204.57,1,1,Urban,0,Phone,Mens E-Mail,1,0,0
10,5) $500 - $750,644.59,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
4,1) $0 - $100,62.87,1,0,Urban,1,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,38.47,1,0,Urban,1,Phone,No E-Mail,0,0,0
9,1) $0 - $100,58.44,0,1,Urban,0,Phone,No E-Mail,0,0,0
1,3) $200 - $350,205.82,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,718.86,1,1,Surburban,1,Phone,Womens E-Mail,1,0,0
10,4) $350 - $500,428.68,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,4) $350 - $500,437.95,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
2,2) $100 - $200,105.48,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
3,3) $200 - $350,290.5,0,1,Rural,0,Web,No E-Mail,1,0,0
2,1) $0 - $100,69.28,1,0,Surburban,0,Web,No E-Mail,0,0,0
10,3) $200 - $350,269.63,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
4,3) $200 - $350,213.06,1,0,Urban,1,Web,Mens E-Mail,0,0,0
5,2) $100 - $200,105.59,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
7,2) $100 - $200,114.64,1,0,Urban,0,Phone,No E-Mail,0,0,0
1,3) $200 - $350,256.51,1,0,Surburban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,30.19,0,1,Urban,0,Phone,No E-Mail,0,0,0
5,4) $350 - $500,438.98,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0
1,5) $500 - $750,535.33,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0
4,4) $350 - $500,414.75,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0
5,2) $100 - $200,156.21,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
1,4) $350 - $500,394.71,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,3) $200 - $350,249.03,1,0,Rural,0,Web,No E-Mail,0,0,0
8,3) $200 - $350,346.1,1,1,Surburban,0,Web,No E-Mail,0,0,0
11,1) $0 - $100,86.1,0,1,Surburban,0,Phone,No E-Mail,1,0,0
4,2) $100 - $200,155.6,1,0,Surburban,1,Web,No E-Mail,0,0,0
9,1) $0 - $100,83.45,1,0,Urban,0,Web,Mens E-Mail,0,0,0
4,3) $200 - $350,201.49,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
3,2) $100 - $200,101.18,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,63.12,0,1,Urban,0,Web,Womens E-Mail,0,0,0
2,2) $100 - $200,120.31,1,0,Urban,1,Web,Womens E-Mail,1,0,0
9,5) $500 - $750,519.19,1,0,Rural,1,Multichannel,No E-Mail,0,0,0
2,1) $0 - $100,38.07,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
5,4) $350 - $500,492.76,0,1,Rural,0,Phone,Mens E-Mail,1,0,0
1,3) $200 - $350,240.12,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0
8,1) $0 - $100,54.94,0,1,Urban,1,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,334.66,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0
1,1) $0 - $100,93.05,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,210.59,0,1,Rural,1,Web,Mens E-Mail,0,0,0
8,3) $200 - $350,224.69,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0
2,1) $0 - $100,65.4,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,44.27,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,302.63,1,0,Urban,0,Web,No E-Mail,0,0,0
11,2) $100 - $200,110.54,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
2,5) $500 - $750,512.95,0,1,Surburban,1,Web,No E-Mail,0,0,0
1,1) $0 - $100,50.43,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
7,1) $0 - $100,70.96,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,238.13,1,1,Urban,1,Web,Womens E-Mail,0,0,0
4,4) $350 - $500,359.17,1,0,Surburban,0,Web,No E-Mail,0,0,0
3,5) $500 - $750,542.46,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0
8,3) $200 - $350,263.28,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
4,1) $0 - $100,98.5,0,1,Urban,0,Phone,No E-Mail,0,0,0
10,1) $0 - $100,68.13,0,1,Urban,1,Web,Mens E-Mail,0,0,0
6,1) $0 - $100,42.23,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
2,4) $350 - $500,458.42,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0
9,1) $0 - $100,86.02,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
5,1) $0 - $100,65.39,1,0,Rural,1,Phone,No E-Mail,0,0,0
7,1) $0 - $100,37.42,0,1,Surburban,0,Web,No E-Mail,1,0,0
3,3) $200 - $350,260.49,1,0,Urban,1,Web,Womens E-Mail,0,0,0
5,3) $200 - $350,246.69,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
4,4) $350 - $500,498.38,1,0,Rural,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
8,5) $500 - $750,568.72,1,0,Urban,1,Phone,Mens E-Mail,1,0,0
2,2) $100 - $200,199.84,1,0,Urban,1,Web,Womens E-Mail,1,0,0
